name,prediction_propane
CAXSUR_SL-(id_185259),0.03774674
WULJUJ_clean-(id_184311),0.5489411
LELDOX_clean-(id_179136),0.09770392
VEHJID01_clean-(id_183551),0.015908638
REXFAD_clean-(id_181859),0.03179767
cm501138g_si_012_clean-(id_175018),0.5740442
WEHHUO_clean-(id_184022),0.8473831
XAMDUM03_clean-(id_184458),0.7349894
cm501138g_si_002_clean-(id_175009),0.541035
NATHUO_clean-(id_180017),0.08536457
MUNDAC_clean-(id_179877),0.048284944
PATWOY_clean-(id_180948),0.6862972
BICDAU_clean-(id_174533),0.026330922
ic502730y_si_002_clean-(id_177672),0.37962508
WUSXEP_clean-(id_184341),0.45348546
FANCOP_clean-(id_176243),0.24732754
WULKAQ_clean-(id_184312),0.6035934
VAQTUF_clean-(id_183471),0.098409764
ASAHEJ_clean-(id_174183),0.01363906
ZOHFUZ_clean-(id_185608),0.61914253
cm501138g_si_009_clean-(id_175015),0.69788206
EMUBIZ_clean-(id_175927),0.04568427
LEQBUG_clean-(id_179152),3.8234577
DUGMOJ_clean-(id_175597),0.5470069
SAJDIT_clean-(id_182158),0.28347394
IWEVAJ_clean-(id_178046),0.0147838285
GIRYAJ_clean-(id_176908),0.037859544
LUDLIH_clean-(id_179343),0.80901325
YOCLIN_clean-(id_185110),0.79141545
IXOFIL_clean-(id_178086),0.31031066
DAKVOC_clean-(id_175333),0.6155044
WASMUB02_clean-(id_183950),3.6348975
UQETOB_clean-(id_183250),0.3150272
PARHEW_clean-(id_180931),0.016296979
IXOFEH_clean-(id_178085),0.33469674
IFEPUG01_clean-(id_177741),0.75213885
cm501138g_si_011_clean-(id_175017),0.75878084
JAFPIQ_clean-(id_178321),0.004086179
NUBBAP_clean-(id_180309),0.02705808
HIYGIH_clean-(id_177348),0.16908316
BODPAN_clean-(id_185285),0.729425
DUDKUK_clean-(id_175589),0.032124057
YUZPOA_clean-(id_185711),0.082957424
KUJPAH_clean-(id_178872),0.13769716
COQGAS_clean-(id_175114),0.6463888
XADDEN_manual-(id_184388),0.8416944
XAMGUQ_clean-(id_184463),0.39194682
QONQAM_clean-(id_181550),0.9841328
ja109659k_si_002_clean-(id_178196),0.80082744
LUDLED_clean-(id_179342),0.7380596
YOCLEJ_clean-(id_185583),0.7283652
EXAXAE_clean-(id_176134),0.07062515
FIQCEN_clean-(id_176470),0.69089067
ja0734952si20070516_030528_clean-(id_178186),5.440395
cm503311x_alf11K_clean-(id_175020),0.7176159
WEGKIE_clean-(id_184018),0.80324185
YUMYUC_clean-(id_185419),0.04143015
WOLROF_clean-(id_184224),0.09549867
RIPKIM_clean-(id_181904),0.18309432
XEXLIX_clean-(id_184609),0.28890768
RIPKIM01_clean-(id_181905),0.124474406
IVEHEW_manual-(id_178020),0.11558622
XADDIR_manual-(id_184389),0.80241853
NIMQAD_clean-(id_180191),0.049425233
QEGGUE_charged-(id_181384),0.25181347
HUYKAN_clean-(id_177545),0.42634165
cm503311x_alf100K_clean-(id_175019),0.6928066
XAMDUM06_clean-(id_184461),0.709817
XICZAM_clean-(id_184625),0.011119937
cm503311x_alf70K_clean-(id_175039),0.72499126
DIHVIB01_clean-(id_175461),0.39835307
cm501138g_si_006_clean-(id_175013),0.73653626
EBEWIT_clean-(id_175679),0.56836104
LACBID_clean-(id_178945),0.05604207
SOVLEW_clean-(id_182449),0.17928776
SONVIB_neutral_b-(id_182429),0.77803534
LABQAJ_clean-(id_178942),0.20468168
jacs.5b12516_ja5b12516_si_002_clean-(id_185079),0.01601057
EMUBOF_clean-(id_175928),0.2728514
MUDTAH_clean-(id_179847),0.042248137
ja5b00450_si_005_clean-(id_178266),3.3097286
XALXUF_clean-(id_184452),0.19729425
LENGAO_clean-(id_179145),0.14841183
REGRIG_clean-(id_181815),0.058308117
IBAPOS_clean-(id_177572),0.048693947
COQTEJ_clean-(id_175122),0.2481378
LUNBIF_clean-(id_179390),0.0018491526
YAVWUQ_clean-(id_185781),0.2022017
VUJBIM_clean-(id_183797),0.043151706
SONVEX_neutral_b-(id_182428),0.8355158
cm503311x_alf40K_clean-(id_175034),0.71311647
FOPFAS_clean-(id_176541),0.24462381
cg401887b_si_004_clean-(id_174905),0.12902246
XAMDUM05_clean-(id_184460),0.9958093
WAYKAK_clean-(id_183975),0.28483886
MOCKEV_clean-(id_179770),0.057480756
DAKVUI_clean-(id_175334),0.55201375
IXOFUX_clean-(id_178088),0.27818292
EPOTAF_clean-(id_175969),0.03314318
LAGWUN_clean-(id_178994),0.25032103
LEDLEN_clean-(id_179120),0.24812707
EDUSUR_clean-(id_175770),0.012992038
cm501138g_si_008_clean-(id_175014),0.8293276
OLOYOF_clean-(id_180616),0.19411953
ZOFZOL_clean-(id_185065),0.07934146
PEYVEV_clean-(id_181067),1.7985079
DAZCAK_clean-(id_175394),2.3141038
WUKXEH_clean-(id_184310),0.07258549
PUZTOV_clean-(id_181298),0.53701514
ADASIJ_clean-(id_184839),0.058185462
KACKIL_clean-(id_178525),1.971155
SUJNUH_clean-(id_182479),0.163207
NOWGIR_clean-(id_180307),0.02263003
REYMOZ_clean-(id_181869),0.91657245
USEVOF_clean-(id_183268),0.26192132
LAVTAF_clean-(id_179068),0.63940233
ja406030p_si_009_manual-(id_178229),0.200354
MUDTEL_clean-(id_179848),0.03918502
KAJZIH_clean-(id_178546),0.3103722
WURNOO_clean-(id_184335),0.3259905
ja406030p_si_002_manual-(id_178222),0.1675237
QOQWOK_clean-(id_181560),0.44179627
FUVBOP_clean-(id_176645),0.07843273
FECXES_clean-(id_176320),0.51734096
TERFUT_clean-(id_182680),0.0915731
YUMKAU_clean-(id_185619),0.058820695
KOVGOT_clean-(id_178830),0.0052852426
UVIPOF_clean-(id_183311),0.25603518
UPIBOM_clean-(id_183244),0.6268571
UZUNAF_clean-(id_183380),0.23691219
KOVGOT01_clean-(id_178831),0.0052553006
SOYWOT_neutral_b-(id_182453),0.9467393
IKETIB_clean-(id_177830),0.3161317
VUJBEI_clean-(id_183796),0.043019783
ZIGFIG_clean-(id_185735),0.7917318
RAHNOF_clean-(id_181711),0.04940713
LAVTEJ_clean-(id_179069),0.64200103
VAKPOP_clean-(id_183431),0.0662404
FIJFEK_manual-(id_176444),0.6457692
DUPKAC_clean-(id_185695),0.049904764
ELEROE_clean-(id_175876),1.6860523
cm501138g_si_005_clean-(id_175012),0.88532627
TASWOB_clean-(id_182620),0.049939267
UCOCUM_neutral-(id_185354),0.8665711
IFEPUG09_clean-(id_177749),0.7239191
SONVAT_neutral_b-(id_182427),0.970844
MAWFEY_clean-(id_179583),0.003777675
COCNEP_clean-(id_175065),0.05887444
CILFIN_clean-(id_174966),2.2822244
TASWER_clean-(id_182618),0.05669798
SOYWUZ_clean-(id_182454),0.32968658
ORAWAH_clean-(id_180724),0.6122113
MINVUA_SL-(id_185727),0.2850095
MINVUA01_SL-(id_185689),0.28487983
IFEPUG10_clean-(id_177750),0.7233045
FAMQES_clean-(id_176241),0.34225193
ADUWIH_clean-(id_173962),0.06939774
FARFIO_clean-(id_176256),0.032540366
SONTUL_neutral_b-(id_182426),0.87461126
EKADIF_clean-(id_175845),1.3850433
OXALUV_SL-(id_185614),0.2477498
FAMQAO_clean-(id_176240),0.33223417
AFOVAT_clean-(id_173976),0.27352697
COCNAL_clean-(id_175064),0.028972298
YUXLEJ_clean-(id_185080),0.03912131
VUGYED_clean-(id_183783),0.17072982
YAWKOX_clean-(id_184905),0.03507583
jp302979a_si_002_clean-(id_185104),0.072947964
UZUNAF01_clean-(id_183381),0.25296012
TIVYAZ_clean-(id_182769),0.075071335
cg401887b_si_003_clean-(id_174904),0.12589282
BICPOT_clean-(id_174534),2.2398717
ic5b00194_si_002_clean-(id_177680),0.30254725
UVUQOT_clean-(id_183324),0.21777844
RUKHAI_clean-(id_182067),0.31019336
UVEVUN_clean-(id_183305),0.26897654
LAQNID_clean-(id_179037),1.0747707
CAZNOI_charged-(id_174824),0.12756214
RAHNUL_clean-(id_181712),0.7796562
EDAPIK_clean_h-(id_175758),0.021072231
RIFGAQ_clean-(id_181889),1.064621
IKETUN_clean-(id_177834),0.32105485
cm503311x_F-mil-53-Al-lp-ortho_clean-(id_175056),1.1240706
KUNSUJ_clean-(id_178897),0.09605284
cm503311x_OH-mil-53-Al-lp-ortho_clean-(id_175058),1.2160213
RAHPAT_clean-(id_181713),0.40334836
NAYZOE_clean-(id_180044),0.01270464
INECIP_clean-(id_177907),3.0804067
cm503311x_F-mil-53-Al-lp-mono_clean-(id_175055),1.1522646
WOLRIZ_clean-(id_184223),0.10129426
MITSIS_charged-(id_179733),0.15296346
CAYQIE_clean-(id_174813),0.45425472
QARLON_clean-(id_181349),0.11213927
XUFWIF_clean-(id_184807),2.7526762
ELERIY_clean-(id_175874),0.26337484
ic501801f_si_003_clean-(id_177652),0.032864466
PAVKIH_charged-(id_180949),0.02750812
ULASAD_clean-(id_183101),0.0035589016
LIQTUC_clean-(id_179237),2.1409416
WAMRIN01_clean-(id_183909),2.075651
VARWOC_clean-(id_183480),0.004216735
LAVSUY_clean-(id_179067),1.0659392
RUGXIC_clean-(id_182054),1.9366326
HOXSUK_clean-(id_177445),1.7146401
YEMJAC_clean-(id_184928),0.62970924
FAMPUH_clean-(id_176239),0.33671933
UVIPIZ_clean-(id_183310),0.22272685
ZACHIX_clean-(id_185372),0.945056
KUJNUZ_clean-(id_184852),0.5878777
LAVTOT_clean-(id_179071),0.7234141
VOSVAC_clean-(id_183746),0.59843546
IBOTOI_clean-(id_177593),0.03264838
IBUBAL_clean-(id_177596),0.120584406
ZARVIZ_clean-(id_185551),0.013149247
KEQDER_clean-(id_178647),0.2162135
QUQWOQ_clean-(id_181655),0.059431583
SENWIT_clean-(id_182274),0.018598815
JISVAJ_clean-(id_178375),0.033838097
WAYMEQ_SL-(id_185525),1.6065967
EPISOM_clean-(id_175965),1.1084422
QATHOK_clean-(id_181357),0.055511933
XILLIP_clean-(id_184649),0.32402465
IXODUV_clean-(id_178083),0.32870144
LAVTIN_clean-(id_179070),0.7174824
CUNWEO_clean-(id_175220),0.43102366
WUJPIC_clean-(id_184309),1.9297528
VARWUI_clean-(id_183481),0.0042665666
REGREC_clean-(id_181814),0.09822615
SADLIU_clean-(id_182146),0.9456072
BOYYOF_clean-(id_174629),0.050404094
NENFAN_clean-(id_180080),2.7401814
VEYREY_clean-(id_183616),0.08346553
LOXWEC_clean-(id_179323),0.2493436
QUGPAJ_charged-(id_181617),0.0015971202
PEJPAX_charged-(id_180992),0.34463358
SIVGUB_clean-(id_182355),0.062111177
BIZMEE_clean-(id_174585),0.15546633
ja302110d_si_001_clean-(id_178208),0.06416658
MAKRAU_clean-(id_179523),0.2944837
DUPVER_clean-(id_175626),0.044855375
KAVJEX01_clean-(id_178579),0.022483971
VUGXIG_clean-(id_183779),0.19413722
KISVEO_clean-(id_178725),0.026478274
WUDZUS_clean-(id_184302),0.1930189
VUGXUS_clean-(id_183781),0.15812346
XOTSEG_clean-(id_184765),0.2302545
QAWDID_clean-(id_181371),0.012746303
ZEVXAB_clean-(id_185742),0.16653731
ZARPUF_clean-(id_184985),0.023609418
AVIHOE_clean-(id_174266),0.7359708
AVIHIY_clean-(id_174265),0.68517804
LEQCAN_clean-(id_179153),4.730884
VIXPUP_clean-(id_183683),0.11992325
LAVTUZ_clean-(id_179072),0.93013436
CIFMIP_clean-(id_174957),0.16195698
TAWYUO_clean-(id_182638),0.540615
LAQNOJ_clean-(id_179038),3.9086492
POBVIN_clean-(id_181129),0.15471563
MIXBEC_clean-(id_179745),0.37135893
XATZUQ_clean-(id_184524),0.44416147
QOFLAA_clean-(id_181524),0.011641436
YAPRUE_charged-(id_184884),0.37182677
LUDVEL_clean-(id_179347),0.038418174
NACYAU_clean-(id_179937),0.071190886
ja308995t_si_002_clean-(id_178213),0.96902376
SOPLAM_clean-(id_182430),0.14580293
NEDWIE_clean-(id_180059),0.044319317
ULOMAL_clean-(id_183120),0.03640422
JORLEJ_clean-(id_178442),0.18944943
MUNPAN_clean-(id_179882),0.1892
WAQFIG_clean-(id_183931),0.066285044
WOJJOV_SL-(id_185668),1.9049875
YOZBEW_clean-(id_185665),0.07324986
CAVRAU_clean-(id_174786),0.80708253
OYERUH_clean-(id_180857),4.3786564
NEYVEU_clean-(id_180114),0.022353189
DOFTOJ_clean-(id_175511),1.5716926
MARXEK_clean-(id_179563),0.9531986
BIPBAF_clean-(id_174555),0.1052234
ICEGED_clean-(id_177701),0.048599105
ja110042b_si_003_clean-(id_178197),0.054394405
UDUMIP_clean-(id_182987),0.073520675
IKETOH_manual-(id_177832),0.7793496
HOZTOG_clean-(id_177454),0.03424028
IXOFUX01_clean-(id_178089),0.30782786
UBUMAH_clean-(id_182950),0.0883955
ic300665a_si_002_clean-(id_177623),1.0719861
OYEWEW_clean-(id_180858),0.1341738
NINVAI_clean-(id_180201),0.6154389
JUYJIY_clean-(id_178510),0.046246897
FERHAN_clean-(id_176355),2.7965932
WUGQAS_clean-(id_184305),0.37508813
DACFAR_clean-(id_175294),2.6094673
VUGYAZ_clean-(id_183782),0.17621827
XAMDUM04_clean-(id_184459),1.3605076
XIGHIF_clean-(id_184635),0.03405873
c5dt04943a_c5dt04943a2_clean-(id_174710),0.6226528
NUGRIR_clean-(id_180333),0.03823437
BIZLUT_clean-(id_174583),0.15921396
LETDUK_clean-(id_179166),0.018615432
TATPOV_clean-(id_182626),0.17725469
MIFQOJ_clean-(id_179673),0.1982228
JOHFIW_manual-(id_178413),1.1514117
INIRII_clean-(id_177921),0.009900489
PEPLIG_clean-(id_181027),0.42623255
JEWYAM_charged-(id_178362),0.120882064
MIXBIG_auto-(id_185164),0.07837253
KAWBOB_clean-(id_178586),0.16974545
RUWZOA_clean-(id_182108),0.06725242
FEFDAX_clean-(id_176330),0.12863334
KOQGAA_clean-(id_178808),0.2030381
PEPLAY_clean-(id_181025),0.5157487
EFESIT_clean-(id_175783),2.0995052
EVADIQ_clean-(id_176089),0.12661543
PARHAS_clean-(id_180930),0.027173322
QIWCOQ_clean-(id_181458),0.34725255
BIZMII_clean-(id_174586),0.1586161
KASRED_clean-(id_178574),0.31488782
QATXIU_clean-(id_181364),0.07620907
LAZXOB_clean-(id_179106),0.13809371
VUGXOM_clean-(id_183780),0.18473655
TADWOM_clean-(id_182546),1.3047308
OKUTAR_clean-(id_180597),0.09405082
SOMFIK_clean-(id_182420),0.9845377
DONNAW01_SL-(id_185704),1.7576013
VUGWUR_clean-(id_183776),0.17306943
FEFCUQ_clean-(id_176329),0.13143253
ULOKAJ_clean-(id_183111),0.036537886
LUPYAX_clean-(id_179393),0.2927982
ZARLUB_charged-(id_184984),0.2966058
EFIMOV_clean-(id_175786),1.037092
VIZTIJ_clean-(id_183700),0.03532476
YUDFOU_clean-(id_185339),0.036924034
SOMFEG_clean-(id_182419),1.1435643
SOMFAC_clean-(id_182418),1.1057011
MIVFUU_clean-(id_179738),0.27350658
TOHYUL_clean-(id_182799),0.21883357
PUZLAZ_clean-(id_181295),1.1276805
ESUTAP_clean-(id_176051),0.92276615
WUGPUL_clean-(id_184304),0.43333954
UDUMIP02_clean-(id_182988),0.09313936
WEHJIE_clean-(id_184025),0.79915494
SOKKUZ_clean-(id_182411),1.2096223
YOYREL_clean-(id_185218),0.40300667
cg3002866_si_001_clean-(id_185313),0.14521872
IFEPUG08_clean-(id_177748),0.7472975
c6cc03787a_c6cc03787a2_clean-(id_185537),0.15332054
OLOGAY_clean-(id_180609),2.2992349
HUZXEH_clean-(id_177560),0.07782013
IYODAD_clean-(id_178121),0.048480798
BUCWAZ_clean-(id_174644),0.08816805
YORSOP_clean-(id_185594),1.7281477
MAJJUF_clean-(id_179513),0.029757557
ESUSOC02_clean-(id_176050),0.81172687
EGEHOO_charged-(id_175802),1.8275933
CITZIP_manual-(id_174983),0.55134356
NUGROX_clean-(id_180334),0.059250772
BAKGIF_manual-(id_174382),0.13149416
AQIQAU_clean-(id_174138),0.22027832
UDUMIP03_clean-(id_182989),0.0946714
ESEVIH_clean-(id_176029),0.8724464
BUXNOZ_clean-(id_174696),0.31583226
WIKLOT_clean-(id_184125),0.08950646
IDIWIB_clean-(id_177724),0.48556203
BABREE_clean-(id_174359),0.19574614
IHAJEH_clean-(id_177787),0.017257228
LATPIG_clean-(id_179061),0.21616371
COCMUE_clean-(id_175063),0.03848388
VOYGOH_clean-(id_183761),0.0036078447
ZOQTAC_clean-(id_185863),0.24131961
KUDWAJ_clean-(id_178851),0.14489867
TOFTIT_clean-(id_182789),0.073738776
HUZYEI_clean-(id_177565),0.05919795
YASVOG_clean-(id_185118),5.421908
ASOHUL_clean-(id_174203),0.19007766
PETXAP_clean-(id_181041),0.13815697
JOWFOQ_clean-(id_178456),0.0068932143
DOTTEM_clean-(id_175566),1.8184237
RULBOQ_clean-(id_182068),0.0459067
MINVOU_clean-(id_179713),0.21000268
NUDLAB_clean-(id_180320),0.32285058
REYJEM_clean-(id_181868),2.41538
MINVOU01_clean-(id_179714),0.20993643
BIJFAD_clean-(id_174545),0.08428678
SAJSAA_clean-(id_182169),1.9481041
OCILIY_clean-(id_180411),0.104759865
VUGXEC_clean-(id_183778),0.32388175
VUWRUC_clean-(id_183858),0.53298795
JUCXEK_clean-(id_178468),0.017086698
UCUJOU_clean-(id_182967),0.023761543
ASIQEA_clean-(id_174198),0.073247775
UTULUR_SL_part-(id_185296),1.4567704
MAVNUU_manual-(id_179580),2.1457868
ASIQIE_clean-(id_174199),0.074016415
YOYRAH_clean-(id_185453),0.24708734
XIDBUJ_clean-(id_184626),0.60010433
YAPMAF_clean-(id_184883),0.1493287
AGARUW_clean-(id_173988),0.25553036
ic102347b_si_001_clean-(id_177617),0.2648902
OGOWAJ_clean-(id_180504),0.3804137
VOLPET_clean-(id_183723),0.032751366
VUGXAY_clean-(id_183777),0.18420298
JAJZAY_clean-(id_178330),0.39814368
YUDFIO_clean-(id_185546),0.045509372
VICLAW_clean-(id_183625),0.22678868
UDOVUG_charged-(id_182986),0.71593064
REXDOP_clean-(id_181857),0.031008095
VALXAK_clean-(id_183440),0.1703962
YUTDUO_clean-(id_185655),2.2496216
VUGYIH_clean-(id_183784),0.19502778
QOZPEC_clean-(id_181598),0.94106233
PARNON_clean-(id_180936),0.27652988
HUZXUX_clean-(id_177563),0.15044148
PENNON_clean-(id_181014),0.04293501
VEWLAM_clean-(id_183610),0.062332395
WUYYOG_clean-(id_184372),0.11510724
AQOMAW_clean-(id_174148),0.6998513
SERLEI_clean-(id_182283),0.4187308
VEMMEG_clean-(id_183586),0.054404564
IFESAP_clean-(id_177753),5.862947
SOHMOS_clean-(id_182397),0.7978735
AVEQID_clean-(id_174257),0.16230156
ic400607w_si_001_clean-(id_177626),0.17630053
VEJHEZ_clean-(id_183568),0.03164229
REXFOR_clean-(id_181862),0.040825747
ATEYED_clean-(id_174217),0.020549756
YAGHAS_clean-(id_185632),1.0534271
WIBSAD_clean-(id_184098),0.026647022
AHEQAH_clean-(id_174004),0.0776923
LUDTUZ_clean-(id_179345),0.15981257
c4dt03702b_c4dt03702b2_clean-(id_185454),0.031950176
DOPJAV_clean-(id_175550),0.0949045
HAWWUZ_clean-(id_177209),0.1363476
AHUFIU_clean-(id_174015),0.016632304
PONSOC_clean-(id_181180),0.26466027
FIFGAE_clean-(id_176401),0.16372891
RAZYIC_clean-(id_181793),0.7208864
ic402692p_si_002_clean-(id_177638),0.2061744
ja6b00695_si_001_clean-(id_178281),6.786386
SABVOH01_clean-(id_182131),3.0756245
VUKYUX_clean-(id_183813),0.11440737
YUDDEH_clean-(id_185679),0.23742516
c6cc00862c_c6cc00862c2_clean-(id_185789),0.6176836
DONNAW_clean-(id_175543),2.0221837
VUWROW_clean-(id_183857),1.0329528
ESUSOC01_clean-(id_176049),0.8911464
YARYUL_clean-(id_185531),0.0027887747
XEKJUT_clean-(id_184586),2.9699354
WUYWUK_clean-(id_184364),0.09300855
BAKYOE_clean-(id_174388),0.85890734
WAQDOJ_charged-(id_183928),0.20575951
PUJQEQ_clean-(id_181233),0.04593294
EFESOZ_clean-(id_175784),2.4739132
c6ce00407e_c6ce00407e3_clean-(id_174719),2.0155962
IFEPUG06_clean-(id_177746),0.7768278
IYOCUW_clean-(id_178120),0.05675436
REXFUX_clean-(id_181863),0.044526096
IFEPUG07_clean-(id_177747),0.741639
DIWNAA_clean-(id_175496),0.5354142
CAYQUQ_clean-(id_174815),0.51820254
TOHSAL_clean-(id_182797),0.085264705
XUBGUY_clean-(id_184783),0.048020918
TEPJAB_clean-(id_182672),4.4658957
CAVVUS_clean-(id_174788),0.3180996
LUDVOV_clean-(id_179349),0.055012997
LUCDIW_clean-(id_179333),0.04962711
SARNOQ_clean-(id_182219),0.11325335
PURJIW_clean-(id_181262),0.18909377
WUYXAR_clean-(id_184365),0.06694334
UDAWOO_clean-(id_182973),0.08619034
BEXVEH_clean-(id_174521),0.10235636
DACYUE_clean-(id_175300),0.12691374
ESUTIX_clean-(id_176052),0.7872023
WANHIF_clean-(id_183915),0.54132277
ja500330a_si_006_auto-(id_185345),0.0080325
GESBUC_charged-(id_176846),0.0023288112
SUBMIN_clean-(id_182467),0.20559575
QAMLEY_clean-(id_181336),0.1282973
COCMOY_clean-(id_175062),0.023589201
UMODEH19_clean-(id_183179),0.19809832
YEBLAT_clean-(id_185140),0.09583216
MAYJOM_clean-(id_179603),1.267405
UMOBEF05_clean-(id_183155),0.460062
ECUDOX_clean-(id_175748),0.16950841
WUYWOE_clean-(id_184363),0.06549799
ZAQWEW_clean-(id_185072),0.081813656
WIYFAM_clean-(id_184167),0.036710273
LAGBUS_clean-(id_178975),0.14933473
LABQEN_clean-(id_178943),0.29959384
EFESEP_clean-(id_175782),2.0700612
AXAFAG_clean-(id_174315),0.03413337
CESFIQ_clean-(id_174863),2.6294377
FIJCUX01_clean-(id_176427),0.23263025
ULOKEN_clean-(id_183112),0.045029543
BOYCEY_auto-(id_185222),0.21376906
VAKNED_clean-(id_183430),0.11390104
UMOBEF06_clean-(id_183156),0.4967952
WUSSEK_clean-(id_184340),0.11960239
TEYHIP_charged-(id_182702),0.42773166
JUMCUR_clean-(id_178484),0.43610504
jacs.6b03263_ja6b03263_si_002_clean-(id_185215),3.1077487
JUMDEC_clean-(id_178486),0.48039663
IFEPUG05_clean-(id_177745),0.68751794
UMOBEF07_clean-(id_183157),0.5976288
ULOLIS_clean-(id_183118),0.03933045
ANAWOD_clean-(id_174100),0.9472125
QAJJOD_clean-(id_181323),3.8840752
UCOXOZ_clean-(id_182966),0.13312978
ACAJOF_clean-(id_173887),0.1421833
IXOFOR_clean-(id_178087),0.40845698
EJOZOU_clean-(id_175842),0.5972318
VALWUD_clean-(id_183439),0.122956015
IWEWEO_clean-(id_178049),0.22918305
VITYOO_clean-(id_183658),0.20511642
VEMMAC_clean-(id_183585),0.080948986
UJAQUS_clean-(id_183035),0.23435368
KUJNOT_clean-(id_178871),0.5094613
UTEMAJ_clean-(id_183283),0.14744861
UMEKEE_clean-(id_183135),0.066515096
UMOBEF02_clean-(id_183152),0.03976131
AMAGAX_clean-(id_174074),1.0167166
RORVAX_clean-(id_182004),0.34073982
ESANET_clean-(id_176018),0.021451183
IFEQER_clean-(id_177751),0.6386159
EZOFUV_clean-(id_176179),0.32785803
DUBJUH_clean-(id_175583),0.6274354
UMOBEF08_clean-(id_183158),0.62130564
LIQJEC_clean-(id_179236),0.040761754
VOQXIK_clean-(id_183742),0.7492143
RAGREY_charged-(id_181707),0.122788295
DIRPIF_clean-(id_175476),0.48783988
UMOBEF03_clean-(id_183153),0.060353365
NABMUA_clean-(id_179932),3.036446
NABMUA01_clean-(id_179933),3.0649085
KATDAM_clean-(id_178575),0.11950397
WAJHOG_clean-(id_183897),0.5995925
YAFJEX_clean-(id_185631),4.8249063
TACPAP_clean-(id_182536),0.91401744
DAPHOU_clean-(id_175358),0.0757717
ESURER04_clean-(id_176044),0.9155692
PEFJUF_clean-(id_180963),1.4480067
WUZGAB_clean-(id_184374),0.07361893
LUCDAO_clean-(id_179331),0.052090075
cg801267m_si_004_clean-(id_174935),0.44451421
DURDIF_clean-(id_175634),0.13141322
UDAXIJ_clean-(id_182977),0.14738853
MAQRAA_clean-(id_179552),0.77397853
ic801677y_si_001_clean-(id_177692),0.48746282
OLANAS_clean-(id_180600),0.09421879
UMOVOJ_clean-(id_183195),0.023911824
UNAGUN_clean-(id_183233),0.2322848
VEXYON_charged-(id_183614),0.21769737
LUCDES_clean-(id_179332),0.049698893
EDOMAM_clean-(id_175765),0.1928143
IYUHOB_clean-(id_178136),2.3854496
UMOBEF_clean-(id_183150),0.023299705
VIXWEF_clean-(id_183687),0.023952756
TUTHIA_clean-(id_182920),0.87282205
TEJBOB_clean-(id_182661),0.48564732
XIGHEB_clean-(id_184634),0.029800318
UMOBEF09_clean-(id_183159),0.72398543
FARFOU_clean-(id_176257),0.03767011
YASLOW_clean-(id_185193),0.01106318
SALROO_clean-(id_182180),0.63287014
JETZAK_clean-(id_178361),0.4044706
BEPRIZ_clean-(id_174470),0.15221025
XENKIM_clean-(id_184590),0.13639946
DUWBEE_clean-(id_175639),0.089685306
CECVAI_clean-(id_174831),0.019421367
OPOZEZ_clean-(id_180673),0.3250209
UNAGOH_clean-(id_183232),0.2326465
ZIMTAS_clean-(id_185050),0.030661378
OTOZEE_clean-(id_180794),6.9971337
PUDSUD_clean-(id_181216),0.54905057
XIGHAX_clean-(id_184633),0.035061613
VAKQAC_clean-(id_183433),0.10964958
UMOVID_clean-(id_183194),0.029892115
IYOCIK_clean-(id_178118),0.046782788
EVOTIT_SL-(id_185834),1.0469241
FAYPIG_clean-(id_176303),0.045046486
WORKOF_clean-(id_184254),0.21177927
MOKVOZ_clean-(id_179795),2.4549685
NIMXIS_clean-(id_180199),0.02197729
ZOZPUB_clean-(id_185204),0.0700537
TACPIX_clean-(id_182538),0.8983653
DUDKOE_clean-(id_175588),0.07183318
jacs.5b13491_ja5b13491_si_002_clean-(id_185807),0.22790204
UMOVEZ04_clean-(id_183192),0.0438018
SOPLIU_clean-(id_182432),0.16191572
JUFREJ_clean-(id_178470),0.13100445
VANHEA_clean-(id_183456),0.16596642
CUTBIE_clean-(id_175243),0.11784953
XIWLAQ_clean-(id_184692),0.25163835
IFEPUG02_clean-(id_177742),0.755153
FARFUA_clean-(id_176258),0.04815774
ADUWON_clean-(id_173963),0.07064247
RAZYOI_clean-(id_181794),0.6636077
NEDWAW_clean-(id_180057),0.082340404
VOZVAJ01_clean-(id_183764),0.059054114
YILJAG_clean-(id_184947),0.032490883
REHJAR_clean-(id_181820),3.2893035
IFEPUG04_clean-(id_177744),0.7302604
FAZPED_clean-(id_176309),0.46401381
c5ce00862j_c5ce00862j2_clean-(id_174705),0.17584525
IMUTUG_ion_b-(id_177901),0.38944784
UMODEH16_clean-(id_183176),0.018917238
SAJRUT_clean-(id_182168),0.13057603
HOWPOZ_clean-(id_177429),0.33422035
ZUGDEM_clean-(id_185477),0.064037934
ALAMUW_clean-(id_174039),0.24513054
SABVOH_manual-(id_182130),2.8460345
IDAGEA_charged-(id_177718),0.24129853
KINDOC_clean-(id_178702),0.26933953
UMOBEF01_clean-(id_183151),0.035133947
SABKIS_clean-(id_182129),0.52804774
QARLUT_clean-(id_181350),0.15822801
VODQIP_clean-(id_183713),0.9338596
XOMHIS_clean-(id_184738),0.47174248
OWAVIS_clean-(id_180815),0.0670807
UZUTUG_clean-(id_183382),0.32130376
ja905009e_si_002_clean-(id_178285),0.0035775187
DUVNIS01_charged-(id_184847),0.46466404
BAQWIC_clean-(id_174400),0.026594525
DUVNIS_charged-(id_175638),0.30381194
UKOZOL_clean-(id_183085),0.69853395
DOMFUI_clean-(id_175536),0.8507862
