name,prediction_propane
KAJZIH_clean-(id_178546),0.16064322
WURNOO_clean-(id_184335),0.15535375
ja406030p_si_002_manual-(id_178222),0.13278547
QOQWOK_clean-(id_181560),0.24812229
FUVBOP_clean-(id_176645),0.053149845
FECXES_clean-(id_176320),0.46280256
TERFUT_clean-(id_182680),0.058584146
YUMKAU_clean-(id_185619),0.036230568
KOVGOT_clean-(id_178830),0.003627949
UVIPOF_clean-(id_183311),0.19112039
UPIBOM_clean-(id_183244),0.33009765
UZUNAF_clean-(id_183380),0.116839886
KOVGOT01_clean-(id_178831),0.00360798
SOYWOT_neutral_b-(id_182453),0.627214
IKETIB_clean-(id_177830),0.22070338
VUJBEI_clean-(id_183796),0.028992653
ZIGFIG_clean-(id_185735),0.65690774
RAHNOF_clean-(id_181711),0.03300503
LAVTEJ_clean-(id_179069),0.3385554
VAKPOP_clean-(id_183431),0.041004196
FIJFEK_manual-(id_176444),0.3502832
DUPKAC_clean-(id_185695),0.03424372
ELEROE_clean-(id_175876),0.87231576
cm501138g_si_005_clean-(id_175012),0.61925423
TASWOB_clean-(id_182620),0.04181202
UCOCUM_neutral-(id_185354),0.5790104
IFEPUG09_clean-(id_177749),0.45569053
SONVAT_neutral_b-(id_182427),0.6241899
MAWFEY_clean-(id_179583),0.0028688074
COCNEP_clean-(id_175065),0.03959918
CILFIN_clean-(id_174966),1.4379959
TASWER_clean-(id_182618),0.046565533
SOYWUZ_clean-(id_182454),0.23184422
ORAWAH_clean-(id_180724),0.33700553
MINVUA_SL-(id_185727),0.14992657
MINVUA01_SL-(id_185689),0.14980796
IFEPUG10_clean-(id_177750),0.47961098
FAMQES_clean-(id_176241),0.19985758
ADUWIH_clean-(id_173962),0.043391813
FARFIO_clean-(id_176256),0.02044111
SONTUL_neutral_b-(id_182426),0.5705829
EKADIF_clean-(id_175845),0.81890017
OXALUV_SL-(id_185614),0.13673708
FAMQAO_clean-(id_176240),0.18702237
AFOVAT_clean-(id_173976),0.18463647
COCNAL_clean-(id_175064),0.020327957
YUXLEJ_clean-(id_185080),0.027099645
VUGYED_clean-(id_183783),0.10039715
YAWKOX_clean-(id_184905),0.03182297
jp302979a_si_002_clean-(id_185104),0.044245724
UZUNAF01_clean-(id_183381),0.12426218
TIVYAZ_clean-(id_182769),0.045005217
cg401887b_si_003_clean-(id_174904),0.077192225
BICPOT_clean-(id_174534),1.9512068
ic5b00194_si_002_clean-(id_177680),0.22420068
UVUQOT_clean-(id_183324),0.1272812
RUKHAI_clean-(id_182067),0.1775286
UVEVUN_clean-(id_183305),0.14200391
LAQNID_clean-(id_179037),0.55359083
CAZNOI_charged-(id_174824),0.07485447
RAHNUL_clean-(id_181712),0.44302186
EDAPIK_clean_h-(id_175758),0.018130656
RIFGAQ_clean-(id_181889),0.6723238
IKETUN_clean-(id_177834),0.21530996
cm503311x_F-mil-53-Al-lp-ortho_clean-(id_175056),0.5946622
KUNSUJ_clean-(id_178897),0.06349317
cm503311x_OH-mil-53-Al-lp-ortho_clean-(id_175058),0.6373606
RAHPAT_clean-(id_181713),0.21740521
NAYZOE_clean-(id_180044),0.009415771
INECIP_clean-(id_177907),1.9677275
cm503311x_F-mil-53-Al-lp-mono_clean-(id_175055),0.6132005
WOLRIZ_clean-(id_184223),0.059609227
MITSIS_charged-(id_179733),0.085655354
CAYQIE_clean-(id_174813),0.25073618
QARLON_clean-(id_181349),0.0685284
XUFWIF_clean-(id_184807),2.1523678
ELERIY_clean-(id_175874),0.14026147
ic501801f_si_003_clean-(id_177652),0.02081697
PAVKIH_charged-(id_180949),0.019170698
ULASAD_clean-(id_183101),0.0027694085
LIQTUC_clean-(id_179237),1.4431957
WAMRIN01_clean-(id_183909),1.0879084
VARWOC_clean-(id_183480),0.0029485263
LAVSUY_clean-(id_179067),0.5745184
RUGXIC_clean-(id_182054),1.1714777
HOXSUK_clean-(id_177445),1.0362123
YEMJAC_clean-(id_184928),0.34286365
FAMPUH_clean-(id_176239),0.19161725
UVIPIZ_clean-(id_183310),0.16416453
ZACHIX_clean-(id_185372),0.63320357
KUJNUZ_clean-(id_184852),0.30722615
LAVTOT_clean-(id_179071),0.3839424
VOSVAC_clean-(id_183746),0.3278036
IBOTOI_clean-(id_177593),0.020661036
IBUBAL_clean-(id_177596),0.06629517
ZARVIZ_clean-(id_185551),0.008631544
KEQDER_clean-(id_178647),0.11753601
QUQWOQ_clean-(id_181655),0.040081814
SENWIT_clean-(id_182274),0.012349963
JISVAJ_clean-(id_178375),0.023257503
WAYMEQ_SL-(id_185525),0.8712511
EPISOM_clean-(id_175965),0.57616407
QATHOK_clean-(id_181357),0.035254296
XILLIP_clean-(id_184649),0.21391788
IXODUV_clean-(id_178083),0.17383179
LAVTIN_clean-(id_179070),0.3831742
CUNWEO_clean-(id_175220),0.23132712
WUJPIC_clean-(id_184309),1.3238348
VARWUI_clean-(id_183481),0.002978458
REGREC_clean-(id_181814),0.058137454
SADLIU_clean-(id_182146),0.51388097
BOYYOF_clean-(id_174629),0.03400011
NENFAN_clean-(id_180080),2.9455853
VEYREY_clean-(id_183616),0.056061853
LOXWEC_clean-(id_179323),0.122805126
QUGPAJ_charged-(id_181617),0.0010987319
PEJPAX_charged-(id_180992),0.22061619
SIVGUB_clean-(id_182355),0.038582794
BIZMEE_clean-(id_174585),0.11453329
ja302110d_si_001_clean-(id_178208),0.04081417
MAKRAU_clean-(id_179523),0.17958155
DUPVER_clean-(id_175626),0.029424822
KAVJEX01_clean-(id_178579),0.01368061
VUGXIG_clean-(id_183779),0.11679374
KISVEO_clean-(id_178725),0.01718007
WUDZUS_clean-(id_184302),0.11432938
VUGXUS_clean-(id_183781),0.096098
XOTSEG_clean-(id_184765),0.13411026
QAWDID_clean-(id_181371),0.008785228
ZEVXAB_clean-(id_185742),0.095640905
ZARPUF_clean-(id_184985),0.014132659
AVIHOE_clean-(id_174266),0.40737084
AVIHIY_clean-(id_174265),0.37470827
LEQCAN_clean-(id_179153),2.75954
VIXPUP_clean-(id_183683),0.0758116
LAVTUZ_clean-(id_179072),0.50572014
CIFMIP_clean-(id_174957),0.09661269
TAWYUO_clean-(id_182638),0.30931905
LAQNOJ_clean-(id_179038),2.1189356
POBVIN_clean-(id_181129),0.083627164
MIXBEC_clean-(id_179745),0.20889765
XATZUQ_clean-(id_184524),0.23605566
QOFLAA_clean-(id_181524),0.008453846
YAPRUE_charged-(id_184884),0.18966362
LUDVEL_clean-(id_179347),0.024241507
NACYAU_clean-(id_179937),0.04524042
ja308995t_si_002_clean-(id_178213),0.64941406
SOPLAM_clean-(id_182430),0.08598946
NEDWIE_clean-(id_180059),0.027611602
ULOMAL_clean-(id_183120),0.022540202
JORLEJ_clean-(id_178442),0.117481515
MUNPAN_clean-(id_179882),0.10504575
WAQFIG_clean-(id_183931),0.04189218
WOJJOV_SL-(id_185668),1.583167
YOZBEW_clean-(id_185665),0.041753095
CAVRAU_clean-(id_174786),0.49103308
OYERUH_clean-(id_180857),3.4024425
NEYVEU_clean-(id_180114),0.015484256
DOFTOJ_clean-(id_175511),0.7476949
MARXEK_clean-(id_179563),0.5227438
BIPBAF_clean-(id_174555),0.067457624
ICEGED_clean-(id_177701),0.033208437
ja110042b_si_003_clean-(id_178197),0.036388196
UDUMIP_clean-(id_182987),0.039359126
IKETOH_manual-(id_177832),0.51643616
HOZTOG_clean-(id_177454),0.019553013
IXOFUX01_clean-(id_178089),0.16331501
UBUMAH_clean-(id_182950),0.05187716
ic300665a_si_002_clean-(id_177623),0.6235902
OYEWEW_clean-(id_180858),0.08747751
NINVAI_clean-(id_180201),0.4019433
JUYJIY_clean-(id_178510),0.0329003
FERHAN_clean-(id_176355),1.439335
WUGQAS_clean-(id_184305),0.21821523
DACFAR_clean-(id_175294),1.802844
VUGYAZ_clean-(id_183782),0.10492282
XAMDUM04_clean-(id_184459),0.9414352
XIGHIF_clean-(id_184635),0.021533655
c5dt04943a_c5dt04943a2_clean-(id_174710),0.34965622
NUGRIR_clean-(id_180333),0.021932514
BIZLUT_clean-(id_174583),0.11986011
LETDUK_clean-(id_179166),0.011977163
TATPOV_clean-(id_182626),0.10475689
MIFQOJ_clean-(id_179673),0.17854735
JOHFIW_manual-(id_178413),0.6257226
INIRII_clean-(id_177921),0.0061042993
PEPLIG_clean-(id_181027),0.21596707
JEWYAM_charged-(id_178362),0.07021666
MIXBIG_auto-(id_185164),0.054896697
KAWBOB_clean-(id_178586),0.094490714
RUWZOA_clean-(id_182108),0.03604721
FEFDAX_clean-(id_176330),0.08116295
KOQGAA_clean-(id_178808),0.1533163
PEPLAY_clean-(id_181025),0.2595056
EFESIT_clean-(id_175783),1.4540114
EVADIQ_clean-(id_176089),0.08302559
PARHAS_clean-(id_180930),0.017515562
QIWCOQ_clean-(id_181458),0.19164984
BIZMII_clean-(id_174586),0.11865805
KASRED_clean-(id_178574),0.19041622
QATXIU_clean-(id_181364),0.04289331
LAZXOB_clean-(id_179106),0.10995837
VUGXOM_clean-(id_183780),0.11239163
TADWOM_clean-(id_182546),0.66978914
OKUTAR_clean-(id_180597),0.060218006
SOMFIK_clean-(id_182420),0.529339
DONNAW01_SL-(id_185704),0.9953636
VUGWUR_clean-(id_183776),0.106507994
FEFCUQ_clean-(id_176329),0.083747044
ULOKAJ_clean-(id_183111),0.022785043
LUPYAX_clean-(id_179393),0.1608031
ZARLUB_charged-(id_184984),0.19477029
EFIMOV_clean-(id_175786),0.79632926
VIZTIJ_clean-(id_183700),0.022003798
YUDFOU_clean-(id_185339),0.02252046
SOMFEG_clean-(id_182419),0.6120114
SOMFAC_clean-(id_182418),0.5918018
MIVFUU_clean-(id_179738),0.14873883
TOHYUL_clean-(id_182799),0.119171664
PUZLAZ_clean-(id_181295),0.60214955
ESUTAP_clean-(id_176051),0.494595
WUGPUL_clean-(id_184304),0.24721503
UDUMIP02_clean-(id_182988),0.048939634
WEHJIE_clean-(id_184025),0.4257586
SOKKUZ_clean-(id_182411),0.64655995
YOYREL_clean-(id_185218),0.31825265
cg3002866_si_001_clean-(id_185313),0.08700713
IFEPUG08_clean-(id_177748),0.5087149
c6cc03787a_c6cc03787a2_clean-(id_185537),0.09249151
OLOGAY_clean-(id_180609),1.2940904
HUZXEH_clean-(id_177560),0.053688128
IYODAD_clean-(id_178121),0.029334053
BUCWAZ_clean-(id_174644),0.063435994
YORSOP_clean-(id_185594),1.0750479
MAJJUF_clean-(id_179513),0.019116925
ESUSOC02_clean-(id_176050),0.43033373
EGEHOO_charged-(id_175802),1.0807635
CITZIP_manual-(id_174983),0.27904955
NUGROX_clean-(id_180334),0.03291829
BAKGIF_manual-(id_174382),0.0734489
AQIQAU_clean-(id_174138),0.1179542
UDUMIP03_clean-(id_182989),0.049614396
ESEVIH_clean-(id_176029),0.46967575
BUXNOZ_clean-(id_174696),0.15855029
WIKLOT_clean-(id_184125),0.04858028
IDIWIB_clean-(id_177724),0.24549487
BABREE_clean-(id_174359),0.12495307
IHAJEH_clean-(id_177787),0.012234888
LATPIG_clean-(id_179061),0.1039882
COCMUE_clean-(id_175063),0.026523827
VOYGOH_clean-(id_183761),0.002599007
ZOQTAC_clean-(id_185863),0.14279136
KUDWAJ_clean-(id_178851),0.088035576
TOFTIT_clean-(id_182789),0.04685629
HUZYEI_clean-(id_177565),0.041514505
YASVOG_clean-(id_185118),4.624238
ASOHUL_clean-(id_174203),0.0995672
PETXAP_clean-(id_181041),0.08427213
JOWFOQ_clean-(id_178456),0.004766794
DOTTEM_clean-(id_175566),1.0327679
RULBOQ_clean-(id_182068),0.024751134
MINVOU_clean-(id_179713),0.10903238
NUDLAB_clean-(id_180320),0.18079844
REYJEM_clean-(id_181868),1.7890806
MINVOU01_clean-(id_179714),0.10908638
BIJFAD_clean-(id_174545),0.065485045
SAJSAA_clean-(id_182169),1.0684421
OCILIY_clean-(id_180411),0.06161226
VUGXEC_clean-(id_183778),0.1845949
VUWRUC_clean-(id_183858),0.29151842
JUCXEK_clean-(id_178468),0.009540515
UCUJOU_clean-(id_182967),0.017393563
ASIQEA_clean-(id_174198),0.045082707
UTULUR_SL_part-(id_185296),1.1438669
MAVNUU_manual-(id_179580),1.2659922
ASIQIE_clean-(id_174199),0.04545174
YOYRAH_clean-(id_185453),0.20525908
XIDBUJ_clean-(id_184626),0.3733123
YAPMAF_clean-(id_184883),0.08849269
AGARUW_clean-(id_173988),0.13014129
ic102347b_si_001_clean-(id_177617),0.1434625
OGOWAJ_clean-(id_180504),0.22363259
VOLPET_clean-(id_183723),0.022392312
VUGXAY_clean-(id_183777),0.11274623
JAJZAY_clean-(id_178330),0.2318611
YUDFIO_clean-(id_185546),0.027142256
VICLAW_clean-(id_183625),0.11521077
UDOVUG_charged-(id_182986),0.56855077
REXDOP_clean-(id_181857),0.019704813
VALXAK_clean-(id_183440),0.099058725
YUTDUO_clean-(id_185655),1.7820994
VUGYIH_clean-(id_183784),0.117907554
QOZPEC_clean-(id_181598),0.5589603
PARNON_clean-(id_180936),0.17692584
HUZXUX_clean-(id_177563),0.100587144
PENNON_clean-(id_181014),0.027252851
VEWLAM_clean-(id_183610),0.041278586
WUYYOG_clean-(id_184372),0.07732519
AQOMAW_clean-(id_174148),0.38638732
SERLEI_clean-(id_182283),0.24005494
VEMMEG_clean-(id_183586),0.03752751
IFESAP_clean-(id_177753),5.5864606
SOHMOS_clean-(id_182397),0.54813707
AVEQID_clean-(id_174257),0.09137771
ic400607w_si_001_clean-(id_177626),0.09788657
VEJHEZ_clean-(id_183568),0.020803386
REXFOR_clean-(id_181862),0.025161093
ATEYED_clean-(id_174217),0.014378548
YAGHAS_clean-(id_185632),0.6338587
WIBSAD_clean-(id_184098),0.018831868
AHEQAH_clean-(id_174004),0.0507215
LUDTUZ_clean-(id_179345),0.09434126
c4dt03702b_c4dt03702b2_clean-(id_185454),0.020662535
DOPJAV_clean-(id_175550),0.05600072
HAWWUZ_clean-(id_177209),0.08186819
AHUFIU_clean-(id_174015),0.010968792
PONSOC_clean-(id_181180),0.14202458
FIFGAE_clean-(id_176401),0.091171995
RAZYIC_clean-(id_181793),0.3783061
ic402692p_si_002_clean-(id_177638),0.16967641
ja6b00695_si_001_clean-(id_178281),6.9366517
SABVOH01_clean-(id_182131),1.816704
VUKYUX_clean-(id_183813),0.06934919
YUDDEH_clean-(id_185679),0.15096569
c6cc00862c_c6cc00862c2_clean-(id_185789),0.33349687
DONNAW_clean-(id_175543),1.2465911
VUWROW_clean-(id_183857),0.5894059
ESUSOC01_clean-(id_176049),0.4756871
YARYUL_clean-(id_185531),0.002049433
XEKJUT_clean-(id_184586),3.098334
WUYWUK_clean-(id_184364),0.060074605
BAKYOE_clean-(id_174388),0.46947578
WAQDOJ_charged-(id_183928),0.11657266
PUJQEQ_clean-(id_181233),0.02973554
EFESOZ_clean-(id_175784),1.5000572
c6ce00407e_c6ce00407e3_clean-(id_174719),1.2496502
IFEPUG06_clean-(id_177746),0.51694506
IYOCUW_clean-(id_178120),0.03488412
REXFUX_clean-(id_181863),0.027195593
IFEPUG07_clean-(id_177747),0.48589823
DIWNAA_clean-(id_175496),0.37554398
CAYQUQ_clean-(id_174815),0.282548
TOHSAL_clean-(id_182797),0.05330799
XUBGUY_clean-(id_184783),0.036933605
TEPJAB_clean-(id_182672),4.684455
CAVVUS_clean-(id_174788),0.18317641
LUDVOV_clean-(id_179349),0.033700258
LUCDIW_clean-(id_179333),0.031877883
SARNOQ_clean-(id_182219),0.05677103
PURJIW_clean-(id_181262),0.11436579
WUYXAR_clean-(id_184365),0.043359634
UDAWOO_clean-(id_182973),0.05114672
BEXVEH_clean-(id_174521),0.065046564
DACYUE_clean-(id_175300),0.082780346
ESUTIX_clean-(id_176052),0.4137144
WANHIF_clean-(id_183915),0.3269776
ja500330a_si_006_auto-(id_185345),0.0056669563
GESBUC_charged-(id_176846),0.0016994105
SUBMIN_clean-(id_182467),0.13298754
QAMLEY_clean-(id_181336),0.08209168
COCMOY_clean-(id_175062),0.016266603
UMODEH19_clean-(id_183179),0.11983276
YEBLAT_clean-(id_185140),0.049912304
MAYJOM_clean-(id_179603),0.65899825
UMOBEF05_clean-(id_183155),0.2548068
ECUDOX_clean-(id_175748),0.088096544
WUYWOE_clean-(id_184363),0.04293965
ZAQWEW_clean-(id_185072),0.046378307
WIYFAM_clean-(id_184167),0.027610688
LAGBUS_clean-(id_178975),0.092285566
LABQEN_clean-(id_178943),0.17981307
EFESEP_clean-(id_175782),1.2112896
AXAFAG_clean-(id_174315),0.018538084
CESFIQ_clean-(id_174863),1.5342698
FIJCUX01_clean-(id_176427),0.12541205
ULOKEN_clean-(id_183112),0.027632551
BOYCEY_auto-(id_185222),0.15333153
VAKNED_clean-(id_183430),0.07785832
UMOBEF06_clean-(id_183156),0.2714175
WUSSEK_clean-(id_184340),0.0747715
TEYHIP_charged-(id_182702),0.2153253
JUMCUR_clean-(id_178484),0.22657287
jacs.6b03263_ja6b03263_si_002_clean-(id_185215),2.7460096
JUMDEC_clean-(id_178486),0.24940524
IFEPUG05_clean-(id_177745),0.41762486
UMOBEF07_clean-(id_183157),0.3248839
ULOLIS_clean-(id_183118),0.024363138
ANAWOD_clean-(id_174100),0.5366804
QAJJOD_clean-(id_181323),2.8653765
UCOXOZ_clean-(id_182966),0.09424488
ACAJOF_clean-(id_173887),0.07619482
IXOFOR_clean-(id_178087),0.21409431
EJOZOU_clean-(id_175842),0.31686035
VALWUD_clean-(id_183439),0.071715005
IWEWEO_clean-(id_178049),0.1311848
VITYOO_clean-(id_183658),0.11923246
VEMMAC_clean-(id_183585),0.053594146
UJAQUS_clean-(id_183035),0.12954661
KUJNOT_clean-(id_178871),0.26335365
UTEMAJ_clean-(id_183283),0.1059804
UMEKEE_clean-(id_183135),0.041103963
UMOBEF02_clean-(id_183152),0.026366936
AMAGAX_clean-(id_174074),0.6268267
RORVAX_clean-(id_182004),0.24086176
ESANET_clean-(id_176018),0.013544393
IFEQER_clean-(id_177751),0.37304005
EZOFUV_clean-(id_176179),0.18179561
DUBJUH_clean-(id_175583),0.3769038
UMOBEF08_clean-(id_183158),0.33728424
LIQJEC_clean-(id_179236),0.024950616
VOQXIK_clean-(id_183742),0.46716616
RAGREY_charged-(id_181707),0.068840414
DIRPIF_clean-(id_175476),0.27617982
UMOBEF03_clean-(id_183153),0.03918811
NABMUA_clean-(id_179932),2.176435
NABMUA01_clean-(id_179933),2.228754
KATDAM_clean-(id_178575),0.057300355
WAJHOG_clean-(id_183897),0.3203393
YAFJEX_clean-(id_185631),3.1462476
TACPAP_clean-(id_182536),0.63188314
DAPHOU_clean-(id_175358),0.04915284
ESURER04_clean-(id_176044),0.48759297
PEFJUF_clean-(id_180963),1.069322
WUZGAB_clean-(id_184374),0.047802616
LUCDAO_clean-(id_179331),0.033340883
cg801267m_si_004_clean-(id_174935),0.24967201
DURDIF_clean-(id_175634),0.07677675
UDAXIJ_clean-(id_182977),0.08740907
MAQRAA_clean-(id_179552),0.3864813
ic801677y_si_001_clean-(id_177692),0.27124473
OLANAS_clean-(id_180600),0.06589112
UMOVOJ_clean-(id_183195),0.016445432
UNAGUN_clean-(id_183233),0.124666125
VEXYON_charged-(id_183614),0.12206071
LUCDES_clean-(id_179332),0.03193612
EDOMAM_clean-(id_175765),0.12530005
IYUHOB_clean-(id_178136),1.4749986
UMOBEF_clean-(id_183150),0.016051916
VIXWEF_clean-(id_183687),0.016294124
TUTHIA_clean-(id_182920),0.46836838
TEJBOB_clean-(id_182661),0.23577262
XIGHEB_clean-(id_184634),0.018880963
UMOBEF09_clean-(id_183159),0.3938719
FARFOU_clean-(id_176257),0.023340898
YASLOW_clean-(id_185193),0.010327198
SALROO_clean-(id_182180),0.48704058
JETZAK_clean-(id_178361),0.25019354
BEPRIZ_clean-(id_174470),0.08865083
XENKIM_clean-(id_184590),0.0926907
DUWBEE_clean-(id_175639),0.051298544
CECVAI_clean-(id_174831),0.015407106
OPOZEZ_clean-(id_180673),0.17579506
UNAGOH_clean-(id_183232),0.12438914
ZIMTAS_clean-(id_185050),0.020802256
OTOZEE_clean-(id_180794),7.168561
PUDSUD_clean-(id_181216),0.2924689
XIGHAX_clean-(id_184633),0.021944148
VAKQAC_clean-(id_183433),0.06662408
UMOVID_clean-(id_183194),0.020215077
IYOCIK_clean-(id_178118),0.028525934
EVOTIT_SL-(id_185834),0.7921444
FAYPIG_clean-(id_176303),0.030251695
WORKOF_clean-(id_184254),0.13597277
MOKVOZ_clean-(id_179795),1.2629665
NIMXIS_clean-(id_180199),0.014210069
ZOZPUB_clean-(id_185204),0.040053274
TACPIX_clean-(id_182538),0.61614984
DUDKOE_clean-(id_175588),0.04653333
jacs.5b13491_ja5b13491_si_002_clean-(id_185807),0.12949798
UMOVEZ04_clean-(id_183192),0.028851826
SOPLIU_clean-(id_182432),0.09267277
JUFREJ_clean-(id_178470),0.06228469
VANHEA_clean-(id_183456),0.11085944
CUTBIE_clean-(id_175243),0.07142023
XIWLAQ_clean-(id_184692),0.12513435
IFEPUG02_clean-(id_177742),0.46224868
FARFUA_clean-(id_176258),0.029297499
ADUWON_clean-(id_173963),0.04511957
RAZYOI_clean-(id_181794),0.35791257
NEDWAW_clean-(id_180057),0.051159754
VOZVAJ01_clean-(id_183764),0.0359518
YILJAG_clean-(id_184947),0.023922222
REHJAR_clean-(id_181820),2.5009189
IFEPUG04_clean-(id_177744),0.46553767
FAZPED_clean-(id_176309),0.25838
c5ce00862j_c5ce00862j2_clean-(id_174705),0.11988243
IMUTUG_ion_b-(id_177901),0.20996183
UMODEH16_clean-(id_183176),0.01367594
SAJRUT_clean-(id_182168),0.07287815
HOWPOZ_clean-(id_177429),0.17756224
ZUGDEM_clean-(id_185477),0.04094913
ALAMUW_clean-(id_174039),0.14113833
SABVOH_manual-(id_182130),1.6361914
IDAGEA_charged-(id_177718),0.121955335
KINDOC_clean-(id_178702),0.17667833
UMOBEF01_clean-(id_183151),0.023444181
SABKIS_clean-(id_182129),0.26592025
QARLUT_clean-(id_181350),0.087902725
VODQIP_clean-(id_183713),0.6188723
XOMHIS_clean-(id_184738),0.28821763
OWAVIS_clean-(id_180815),0.041282557
UZUTUG_clean-(id_183382),0.18807979
ja905009e_si_002_clean-(id_178285),0.0026288189
DUVNIS01_charged-(id_184847),0.31017986
BAQWIC_clean-(id_174400),0.015098401
DUVNIS_charged-(id_175638),0.19382985
UKOZOL_clean-(id_183085),0.37958923
DOMFUI_clean-(id_175536),0.48268837
UMOVEZ_clean-(id_183188),0.02223479
BEPROF_clean-(id_174471),0.16382577
QUYRAF_clean-(id_185414),1.6224954
PIJJEZ_clean-(id_181089),1.6315472
DIWMUT_clean-(id_175495),0.40668607
OGECOU_clean-(id_180494),1.693444
GOJFAN_charged-(id_176959),0.0045368224
REXFEH_clean-(id_181860),0.024238937
c5ce02194d_c5ce02194d2_clean-(id_185410),0.49500135
VURYOX_clean-(id_183850),0.044730507
VATXEU_clean-(id_183492),0.118811846
ncomms7350-s2_clean-(id_180047),0.12329802
OGAXUR_clean-(id_180492),1.2674406
IXAKAU_clean-(id_178058),0.15606652
QEBKUF_SL-(id_185756),0.07811089
XEGKOL_clean-(id_184558),0.089905195
WOYJEB_clean-(id_184279),0.5085568
SIVQAR_clean-(id_182358),0.14540213
DURDAX_clean-(id_175633),0.06309397
DIDBEZ_clean-(id_175457),0.3958204
DORFAS_clean-(id_175560),0.40364164
TUTHOG_clean-(id_182921),0.63751835
USAWIW_clean-(id_183266),0.0725657
IWEVUD_clean-(id_178047),0.16688839
DELGEI_manual-(id_175411),0.016291467
ULOLAK_clean-(id_183116),0.03779172
ULOKUD_clean-(id_183114),0.04290778
IFAGON_clean-(id_177733),0.19524786
la304204k_si_003_clean-(id_178924),0.19525453
LAGTIY_clean-(id_178989),0.011910439
IFEROC_clean-(id_177752),3.1373656
MANDUD_clean-(id_179539),0.10932797
NEVVAM_clean-(id_180104),0.45981306
UMOBEF04_clean-(id_183154),0.11675082
OTAQAD_clean-(id_180766),0.44536695
VALXIS_clean-(id_183442),0.087224536
DEJJIN_clean-(id_175405),0.021503512
IYEHAX_clean-(id_178108),0.12764631
FIHRIZ_clean-(id_176424),0.54416937
KAGCAY_charged-(id_178532),0.025783524
QALHIX_clean-(id_181331),0.04558587
WOYJIF_clean-(id_184281),0.52901006
QARMAA_clean-(id_181351),0.06410937
WOYHUP_clean-(id_184277),0.43246946
TACPET_clean-(id_182537),0.7076821
YEKXOD_clean-(id_184926),0.1887436
REWLEM_clean_h-(id_181846),0.33691126
ASOYOY_clean-(id_174206),0.13576463
cg801267m_si_001_clean-(id_174932),0.6547798
OTABES_clean-(id_180764),0.6163506
IFEPUG03_clean-(id_177743),0.43066826
LOBHAM_clean-(id_179268),0.16112538
CUWXID_clean-(id_175269),0.17545368
PUWDAM_clean-(id_181282),1.304554
c5ta04989j_c5ta04989j2_clean-(id_185351),0.41669935
ULOLEO_clean-(id_183117),0.025791885
IGAHAB_clean-(id_177763),3.2697914
AGONEQ_clean-(id_173996),0.14630546
QUQMOG_clean-(id_181651),3.0739863
YOLGUB_clean-(id_185087),0.0010998829
UMEDEX_clean-(id_183129),0.026249025
IPIFAP_clean-(id_177935),0.035620235
VOFFED_clean-(id_183715),0.08632337
DITPED_clean-(id_175480),0.400495
ULOJUC01_clean-(id_183110),0.12300018
GUKCIA_clean-(id_177034),7.976983
KUJMIN_clean-(id_178869),0.13444193
LAGDII_ion_b-(id_178976),0.023118801
LELROL_clean-(id_179140),0.04157916
UMEDOH_clean-(id_183131),0.027102666
MOFKUO_clean-(id_179783),0.02020063
HOYREU_clean-(id_177446),0.2985122
EYOCIG_clean-(id_176157),0.082085595
cg801267m_si_003_clean-(id_174934),0.24119876
CEHLAD_clean-(id_174842),0.04644207
WOLREV_clean-(id_184222),0.0402953
MUGHED_clean-(id_179858),0.7256917
FAVDAK_clean-(id_176283),0.9863133
ANONAT_manual-(id_185465),0.121024
ZILBIH_clean-(id_185048),0.36561355
LAVZUG_clean-(id_179074),0.011313012
XINRAP_clean-(id_184658),0.023157101
MIFPUO_clean-(id_179672),0.19620122
IJASOC_clean-(id_177806),0.1474477
YOYPUZ_clean-(id_185070),0.2896559
LUFNAC04_clean-(id_179357),0.56568104
ic051810ksi20060220_094504_clean-(id_177607),0.21133225
LUFNAC01_clean-(id_179354),0.5588953
EYACOX_clean-(id_176154),0.12635167
DUBKAO_clean-(id_175584),0.39991993
ESUVOF_clean-(id_176056),0.551181
REFJET_clean-(id_181803),0.7939949
ZADROO_clean-(id_185103),2.8393643
NEVVAM02_clean-(id_180106),0.42292768
cg801267m_si_002_clean-(id_174933),0.67998326
LIQDAS_clean-(id_179232),0.019406714
VEXVAW_clean-(id_183613),0.081869856
ULOJUC_clean-(id_183109),0.06736474
XACYAB_clean-(id_184383),2.5747387
HUYJUG_clean-(id_177544),0.13590012
ORIBAU_clean-(id_180729),0.10643432
UZIJUJ_clean-(id_183372),0.439206
XEGKUR_clean-(id_184559),0.07558034
VUHPAR_clean-(id_183793),0.19541757
LUFNAC02_clean-(id_179355),0.5769769
FARBIL_clean-(id_176255),0.6570183
CEJBEA_clean-(id_174846),0.102013215
CUTBEA_clean-(id_175242),0.081286035
ATAYAX_clean-(id_174213),0.07142345
cm1008587_si_003_clean-(id_175002),0.35651612
acscombsci.5b00188_34903_clean-(id_173929),1.702713
YOYPEJ_clean-(id_185281),0.21650605
KACGAZ_clean-(id_178523),0.17264798
REXCEE_clean-(id_181850),0.14340529
REXCOO_clean-(id_181852),0.023274032
EYOCOM_clean-(id_176158),0.0955405
PUDSIR01_clean-(id_181214),0.27142763
EYIYES_clean-(id_176156),0.09126637
FAKNIR_clean-(id_176217),0.16809206
OKUKOW_clean-(id_180595),0.11154108
